_id|isPb|wpm|acc|rawWpm|consistency|charStats|mode|mode2|quoteLength|restartCount|testDuration|afkDuration|incompleteTestSeconds|punctuation|numbers|language|funbox|difficulty|lazyMode|blindMode|bailedOut|tags|timestamp
6552d77027c5c14c2c0d98a8||30.39|92.94|32.38|63.47|76,1,0,0|time|30|-1|1|30.01|0|2.14|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1699927920000
6552cffc27c5c14c2cfe1528||44|84.83|53.19|46.46|110,6,0,1|time|30|-1|0|30|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1699926012000
6552cfc127c5c14c2cfe130d||33.99|85.71|36.79|15.51|85,1,0,0|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1699925953000
65516a762b8a1f66f912c5c4||18.4|89.06|24.8|45.09|46,3,0,0|time|30|-1|2|30|2|2.12|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1699834486000
65516a362b8a1f66f912c41a||20.79|88.52|22.39|42.8|52,1,0,0|time|30|-1|2|30.01|1|11.09|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1699834422000
655169bf2b8a1f66f912c124||18.79|91.94|24.39|48.72|47,2,0,0|time|30|-1|0|30.01|2|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1699834303000
6551699c2b8a1f66f912c03e||19.99|82.35|25.59|46.81|50,5,0,0|time|30|-1|1|30.01|3|2.15|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1699834268000
655169372b8a1f66f912bddf||28.79|95|31.99|52.31|72,3,0,0|time|30|-1|4|30.01|1|12.78|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1699834167000
654edf4a2b8a1f66f97ed3b8||24.79|95.65|27.19|53.57|62,1,0,0|time|30|-1|2|30.01|2|4.82|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1699667786000
654edf052b8a1f66f97ed24d||21.6|91.53|21.6|57.53|54,0,0,0|time|30|-1|2|30|1|4.8|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1699667717000
654ede5e2b8a1f66f97ece65||20.79|91.38|21.19|50.25|52,1,0,0|time|30|-1|0|30.02|1|0|false|false|english|none|normal|false|false|false|6549a314c46e6fc4875bdfdf|1699667550000
